,WT1,WT2,ALE1,ALE3,ALE4,ALE5,ALE6,ALE7,ALE8,ALE9,ALE10
b2767,0.0,0.0,1.41812,2.82496,7.57372,8.568489999999999,5.46092,0.0,0.0,0.0,2.36963
b2768,28102.5,26527.1,1.93625,2.59108,3.2526900000000003,0.501821,1.07693,2.18383,3.9445699999999997,2.9278299999999997,3.9493699999999996
b2769,4705.04,20969.4,3.22005,2.64478,4.48035,1.13113,2.5384700000000002,3.2661599999999997,3.1422,3.9706599999999996,4.48883
b2770,2666.25,0.0,2.14608,1.6754900000000001,2.05435,0.0,0.224352,0.0,1.0231,1.38439,0.710643
b2771,4168.85,0.0,1.00794,1.02236,0.852606,0.980389,0.664391,0.59178,0.651928,0.829792,0.796253
b2774,2640.17,2935.71,0.425029,2.65321,0.0,1.27795,0.66571,3.763,0.0,1.9928400000000002,0.7033560000000001
b2775,4395.13,1642.65,0.590317,1.97892,0.540751,1.20793,0.11710899999999999,0.0,0.550564,0.539215,0.534931
b2776,19834.1,16705.7,2.3980900000000003,3.9407900000000002,2.11857,2.76012,1.7670400000000002,1.56428,4.0605,3.9733099999999997,2.9624599999999996
b2777,48643.1,50268.7,30.2611,21.4354,22.5447,7.96011,14.2773,14.6841,24.1988,22.6308,16.4225
b2778,2312.21,15462.0,0.744708,0.8658100000000001,0.586294,0.0,0.76635,0.0,0.0,0.324937,0.122464
b2779,13728900.0,15431700.0,3772.34,6384.33,4587.86,3010.78,4152.6,4438.9,5563.83,6197.88,5776.29
b2780,2545110.0,2550390.0,964.2280000000001,879.426,819.253,637.571,1064.86,1051.54,798.061,954.607,788.065
b2781,190865.0,226808.0,52.1943,44.9735,33.5127,38.893,35.1213,60.7233,43.1019,33.2849,25.0638
b2782,255906.0,313277.0,49.8086,61.1365,49.8603,46.3973,50.8496,64.3288,78.7103,53.5982,43.6746
b2783,610835.0,450194.0,69.4298,88.8861,96.2368,66.9574,59.667,0.0,128.20600000000002,102.45299999999999,95.2667
b2784,601482.0,565317.0,112.77600000000001,176.47400000000002,90.5958,86.0752,72.8197,82.4772,213.291,131.17,134.713
b2785,103242.0,131864.0,33.8585,28.8597,24.4957,26.4978,24.497,42.2896,28.006,27.689,34.236999999999995
b2786,215558.0,216281.0,34.8219,4.69546,22.0968,32.5939,28.3137,25.6003,10.4463,15.3254,10.6591
b2787,19404.7,35763.8,4.35654,9.00705,6.462359999999999,5.54082,3.09207,4.72069,7.152360000000001,5.22024,5.7035
b2788,9702.33,4664.84,2.01071,2.88905,3.2311799999999997,2.11855,1.21474,1.1801700000000002,2.34077,2.7374400000000003,2.09369
b2789,0.0,4617.88,0.774004,1.3453700000000002,0.336502,0.645029,0.655467,1.1668100000000001,0.514759,1.00793,0.857331
b2790,601343.0,514242.0,111.485,171.875,130.195,116.55,89.8252,73.825,215.188,180.505,139.599
b2791,217558.0,221240.0,76.02600000000001,18.3351,48.698,49.4577,62.0276,53.0045,15.2675,25.2903,17.1089
b2792,336620.0,345686.0,70.5303,25.2251,41.9197,80.7996,85.2436,58.1689,10.1303,32.7866,26.217
b2793,529139.0,419380.0,44.6111,147.628,64.0347,68.289,63.3788,63.4679,132.446,106.829,105.40299999999999
b2794,469275.0,421369.0,76.1431,116.436,98.6407,89.5925,88.3963,106.773,114.98100000000001,103.365,109.473
b2795,1113680.0,969234.0,61.7358,57.2537,87.0678,98.9424,74.5774,109.029,62.2812,118.70200000000001,63.0007
b2796,285514.0,264906.0,174.145,52.1294,64.3362,84.6413,35.8904,151.346,54.1782,65.2561,73.3851
b2797,74510.8,74488.1,91.0614,23.4069,28.0608,39.1563,17.2475,40.8439,18.9286,31.8996,30.6083
b2798,105817.0,155357.0,38.9184,49.919,36.0986,35.0215,26.8094,34.6657,35.3665,25.5109,39.2974
b2799,59526.9,49990.4,8.52656,19.1553,10.6489,16.4303,4.929180000000001,12.9584,25.7159,12.0675,12.5486
b2800,17033.0,18837.8,1.64398,6.08211,2.6975,2.51831,1.1850399999999999,1.7418,3.3109699999999997,2.45126,4.60211
b2801,5660.46,11110.6,1.2545,0.694419,0.0,0.998956,0.0,0.0,1.32836,0.455255,0.294994
b2802,13130.1,29539.3,7.4916100000000005,5.77893,5.01526,8.8313,3.8824699999999996,3.3360300000000005,4.8960300000000005,4.1883300000000006,3.97163
b2803,44406.9,38463.3,4.29518,8.692169999999999,3.8759900000000003,5.20735,3.9233,9.0943,9.86042,7.09201,8.8372
b2804,303987.0,357146.0,41.4861,148.908,50.8425,40.2351,31.133000000000003,18.5307,154.754,79.2651,100.20200000000001
b2805,257659.0,228147.0,29.1213,74.5596,43.4878,41.5856,25.0993,46.4842,92.0179,46.1438,58.5796
b2806,486677.0,499699.0,86.4281,83.9865,98.3945,93.0469,92.5468,72.7084,130.092,91.061,73.339
b2807,159443.0,351281.0,64.4584,78.6827,35.43,18.5467,35.4203,22.7897,43.023999999999994,37.012,55.0298
b2808,312858.0,254500.0,39.3663,58.146,55.911,46.2936,35.6096,77.1758,64.0555,56.5184,53.3724
b2809,1126060.0,1214770.0,94.7962,81.0061,102.259,92.7421,44.2323,0.0,89.3652,85.1988,96.4291
b2810,241336.0,263373.0,78.0388,76.5464,49.1485,57.9091,39.8796,46.0588,59.7334,56.2855,58.3895
b2811,232727.0,259330.0,111.541,102.465,84.2332,81.2151,64.3067,56.4373,88.0611,68.1277,74.7213
b2812,242513.0,278347.0,116.928,136.373,68.885,83.2364,70.1066,68.5761,70.6322,89.5505,116.65
b2813,605506.0,638373.0,122.096,68.0626,89.3818,101.244,106.884,92.1844,50.8888,58.1575,49.6372
b2817,295019.0,283703.0,94.8542,66.6111,53.8623,58.4287,50.5853,65.6375,77.7075,50.0541,72.2982
b2818,961003.0,927604.0,1196.19,171.813,519.312,606.979,655.893,658.883,88.2145,288.317,197.354
b2819,199691.0,172912.0,39.777,30.1311,27.1195,28.2822,20.8608,35.0732,28.9115,26.2117,27.3345
b2820,250816.0,311415.0,71.6269,22.5858,40.0643,51.7057,37.4856,55.5631,22.0179,33.3937,23.521
b2821,193756.0,219940.0,32.3614,28.0846,29.6867,40.4235,26.169,37.8772,29.58,31.4594,27.0693
b2822,231030.0,264246.0,42.8705,39.1008,39.5079,42.6954,33.8038,42.0191,50.1998,41.9477,36.8165
b2823,95253.6,55935.8,10.2224,12.4089,7.357989999999999,15.3765,10.2884,12.6789,15.3015,7.68565,15.655999999999999
b2824,55035.4,59422.5,12.6812,13.1446,8.29106,9.189789999999999,7.0321,0.0,12.8104,8.18295,8.71532
b2825,24826.4,22764.2,2.6604900000000002,8.56667,5.052230000000001,8.81828,5.20932,0.0,6.92667,4.43789,5.43976
b2826,32564.3,5918.62,2.61389,2.16145,2.32092,5.6115,2.59203,3.4458300000000004,4.37615,1.6332799999999998,2.13153
b2827,1139670.0,943455.0,236.468,79.3665,190.015,179.94400000000002,164.18400000000003,205.718,101.726,96.5255,95.1773
b2828,617031.0,772422.0,121.242,64.9337,92.2066,98.4099,103.735,51.9747,79.4461,64.9123,68.0311
b2829,868119.0,1067840.0,120.30799999999999,107.685,115.574,97.1589,109.397,100.64399999999999,169.343,130.611,110.55
b2830,1708080.0,1829830.0,276.278,480.76800000000003,399.346,329.26199999999994,275.882,409.755,504.034,484.315,410.834
b2831,93901.6,124864.0,16.1167,64.7095,25.758000000000003,24.5209,15.8618,31.1522,57.2162,60.8915,47.118
b2832,361947.0,272070.0,43.0841,70.7525,36.9297,28.4669,49.7915,27.9078,68.1102,47.067,77.6377
b2833,1550840.0,1294820.0,101.007,373.024,141.501,196.291,131.159,0.0,597.939,285.41,384.91
b2834,1831320.0,1953680.0,163.896,550.141,221.987,218.785,190.706,195.937,447.221,376.911,390.923
b2835,198191.0,136769.0,26.8291,16.1971,20.7652,21.160999999999998,11.9737,28.1406,7.612769999999999,15.2844,15.3332
b2836,268088.0,279036.0,36.9287,28.9581,39.4085,43.6036,27.6506,43.7233,27.1042,33.2097,25.8816
b2837,192210.0,227510.0,23.5283,97.9727,30.823,24.4257,29.741999999999997,44.3508,76.8587,65.4271,71.2073
b2838,429222.0,567767.0,116.81299999999999,34.4824,93.8064,99.0589,97.9075,141.533,31.5457,58.788000000000004,35.2616
b2839,63641.8,61555.4,10.9341,13.718,13.3561,10.6531,10.2861,10.5791,21.1658,18.9029,13.8842
b2840,224065.0,244871.0,23.7857,31.1704,34.9357,37.696,21.9005,23.189,26.1774,25.8086,28.9348
b2841,53271.6,52507.3,8.1685,10.8151,5.40395,5.48883,4.0228,6.04132,12.6592,8.57789,10.3387
b2842,32972.2,51899.9,7.29777,14.873,4.24677,5.99996,5.8008,7.91109,13.1982,7.9255,10.1214
b2843,14625.0,21713.9,4.51354,3.65981,2.1730099999999997,5.871519999999999,4.67055,0.0,3.26054,3.89264,4.27
b2844,174878.0,179710.0,55.0708,7.11135,26.7783,87.2034,38.8277,28.5204,6.34593,8.80955,5.11764
b2845,45946.5,27462.5,3.45561,1.5064600000000001,2.64419,4.5166900000000005,4.78784,5.27989,1.29649,3.10466,2.23952
b2846,42211.0,42760.2,0.0,1.79833,0.9323299999999999,1.3036,0.922366,0.0,1.02768,2.5373200000000002,2.28569
b2847,78763.5,39580.1,2.45439,2.22981,2.59833,1.84048,4.8903099999999995,2.39222,5.59361,4.90381,2.16206
b2848,31305.3,22792.2,0.837791,4.82848,0.737761,0.671018,0.98695,0.0,1.04776,0.781488,0.291603
b2849,6391.26,0.0,0.0,0.8643129999999999,0.0,0.8444780000000001,1.27729,0.0,0.0,0.327205,1.09463
b2850,11804.2,0.0,0.0,2.37229,0.0,0.0,0.0,0.0,0.0,0.299063,0.334015
b2851,0.0,5543.13,0.0,2.67361,0.712932,0.64986,0.47626899999999994,0.0,0.0,0.0,0.282617
b2852,14790.8,6035.65,0.0,1.81208,0.164741,0.315892,0.427785,0.0,0.252132,0.30852399999999996,0.27994600000000003
b2853,80216.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b2855,23869.4,0.0,0.0,1.60101,0.0,0.7809149999999999,0.584607,0.0,1.82195,1.21116,1.6905299999999999
b2856,0.0,0.0,10.1283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b2857,6243.43,6770.32,0.0,6.73572,0.0,0.0,1.23919,0.0,0.638568,1.2746,0.355502
b2859,102260.0,41541.6,0.5124810000000001,2.59294,2.83557,1.6889599999999998,1.27729,0.0,3.2770900000000003,3.9264699999999997,2.5541400000000003
b2860,0.177896,0.19392,0.0679844,5.7127600000000005e-05,0.00082366,4.1947e-05,2.54646e-05,0.000177386,7.86697e-05,2.3178600000000002e-05,2.86327e-05
b2861,313284.0,183677.0,6.88372e-27,47.6026,15.9308,24.3894,14.9703,48.4111,55.1555,52.036,47.9634
b2862,211181.0,52088.3,1.0070000000000001,3.7746800000000005,0.0,5.64612,1.64106,0.0,4.30495,3.60417,11.8921
b2863,80661.8,52092.6,3.77009,6.85884,4.33367,4.40422,13.0998,4.92739,3.2412799999999997,4.6607,5.8187
b2865,424719.0,416303.0,69.0345,94.4012,50.4648,84.9193,38.023,92.1565,84.3122,78.0177,109.425
b2866,14747.7,37606.5,3.3174699999999997,4.70373,3.4504900000000003,5.85123,1.99039,1.88735,6.34218,5.948580000000001,3.4395300000000004
b2867,25218.3,35776.5,4.799580000000001,4.0046,3.19497,6.05432,2.8469900000000004,4.2211099999999995,4.80689,4.50858,3.39865
b2868,36879.3,5751.64,6.34443,9.06377,4.47852,12.2108,3.4963900000000003,3.28525,6.883260000000001,6.05661,4.12616
b2869,67544.4,38556.7,2.5196400000000003,7.97692,3.17426,7.16907,2.3724,2.49697,17.6674,7.48787,7.876
b2870,3180.4,12469.8,0.512534,0.978693,0.196507,0.939184,0.511119,1.3773,0.598887,0.586829,0.914466
b2871,9485.33,12397.5,2.03815,1.16734,0.5858770000000001,0.746788,0.380945,0.684078,2.0834900000000003,1.4581899999999999,1.73528
b2872,9348.44,15712.2,1.88323,4.59998,2.30784,3.3103300000000004,1.62539,2.69165,3.95862,3.66296,2.19798
b2873,17350.4,11982.6,1.61353,1.9617799999999999,0.980777,1.25391,1.48553,0.0,2.37708,1.16345,1.25019
b2874,46854.8,47534.3,5.48856,10.3308,6.70638,6.87675,4.377269999999999,13.5274,15.7875,13.3164,9.21909
b2875,16713.8,18786.8,3.0540599999999998,7.33937,3.2503900000000003,3.5156199999999997,2.72136,2.78356,4.37039,3.9182699999999997,4.62069
b2876,13531.8,12031.6,0.871309,5.44648,0.696098,1.64,0.6843819999999999,1.29369,7.27453,2.04572,7.218610000000001
b2877,51805.0,83399.8,1.6016700000000001,8.73945,1.61253,3.4843599999999997,3.55841,8.64409,17.2188,9.68103,16.5429
b2878,8854.25,14364.1,1.4283700000000001,1.20223,0.791841,0.7024819999999999,0.980202,0.22039299999999998,1.4844899999999999,0.724404,0.681662
b2879,0.0,9425.54,1.01577,1.03053,0.171913,0.49413,1.00479,1.19384,1.0514,0.900782,0.802605
b2880,31995.0,17785.0,2.78991,4.02118,1.36956,4.1969,2.24352,2.53957,3.0693,2.01366,2.8425700000000003
b2881,42010.5,41978.2,4.98581,5.7998,5.01729,3.81315,3.7044300000000003,3.1185,7.222589999999999,5.74866,5.05576
b2882,27685.3,10358.0,0.743799,1.29148,0.645501,1.23815,0.523714,1.6744,0.9883790000000001,1.14885,1.23456
b2883,90330.6,75989.8,6.36987,2.42394,4.33319,7.139869999999999,3.48969,11.4409,5.03426,5.25376,4.1924
b2886,15355.8,16781.5,2.87695,10.8061,4.3261400000000005,2.6270599999999997,2.40936,6.27686,6.15635,5.86508,4.854369999999999
b2887,4633.88,19819.3,1.34507,3.7173,2.12653,1.1863,1.15933,1.14029,2.67446,2.23445,1.6758400000000002
b2888,0.0,1424.57,0.204532,0.9313040000000001,0.0,0.148781,0.301792,0.0,0.0,0.116263,0.263797
b2889,185013.0,189154.0,21.0913,36.3083,15.8601,19.4945,9.74732,28.9524,22.0972,30.9478,50.5929
b2890,3956550.0,4380900.0,838.318,859.062,899.329,644.5369999999999,776.877,870.322,653.763,777.434,734.81
b2891,3265500.0,3378200.0,669.395,525.763,806.1210000000001,597.4590000000001,748.171,471.092,532.913,522.589,500.12699999999995
b2892,528962.0,598395.0,155.029,101.821,104.105,115.54700000000001,100.02799999999999,91.8397,106.695,105.505,92.0782
b2893,827190.0,830669.0,124.88799999999999,237.487,118.124,161.174,102.01100000000001,150.89600000000002,213.658,162.065,175.067
b2894,257095.0,321593.0,93.9717,104.485,59.075,77.7215,57.2351,66.5491,90.8888,81.4459,91.7556
b2895,486689.0,559075.0,107.611,380.415,165.355,135.82399999999998,128.401,126.62,241.782,240.125,252.68099999999998
b2896,399007.0,401102.0,101.449,139.89600000000002,115.038,102.007,77.3531,87.9591,117.429,131.639,86.757
b2897,1774210.0,1668130.0,291.17400000000004,518.553,409.527,337.11800000000005,269.615,72.4404,471.83,550.758,389.76599999999996
b2898,1528520.0,1528280.0,266.233,579.38,383.82199999999995,299.551,292.068,368.523,564.774,439.45599999999996,553.087
b2899,215977.0,150756.0,18.9764,95.6062,52.8943,35.9545,19.8633,15.164000000000001,73.1995,66.1857,57.00899999999999
b2900,926279.0,517685.0,87.6983,313.559,209.575,120.275,127.148,168.082,469.829,338.093,265.022
b2901,647834.0,691472.0,113.18799999999999,196.99599999999998,135.26,109.25399999999999,107.93700000000001,148.80700000000002,178.058,161.671,176.035
b2902,22673.9,44060.7,21.6687,15.0102,12.8171,14.1256,19.701,20.566999999999997,11.1804,3.62532,13.7909
b2903,137881.0,204924.0,207.237,127.45200000000001,186.146,160.872,160.265,210.37400000000002,136.132,26.1649,154.705
b2904,379750.0,328409.0,653.256,649.1419999999999,765.6469999999999,756.54,604.089,605.648,873.307,101.302,684.3330000000001
b2905,259845.0,300567.0,381.904,139.184,274.527,337.027,273.045,405.586,106.926,36.4914,166.442
b2906,432213.0,505372.0,68.7674,24.5606,75.8902,66.8056,64.485,41.4536,47.3379,40.5837,28.6661
b2907,542288.0,650663.0,146.255,112.546,134.512,104.777,119.83,77.4753,162.469,94.5305,99.5531
b2908,1565540.0,1634820.0,251.321,486.16,303.392,238.81,246.516,226.89,599.839,351.472,450.95
b2909,1590020.0,1444130.0,362.29900000000004,423.092,277.892,236.43900000000002,235.567,242.03400000000002,471.56199999999995,330.51,406.171
b2910,3611020.0,3392040.0,236.19400000000002,559.403,305.665,186.574,237.46400000000003,127.97200000000001,819.432,674.952,503.74199999999996
b2911,393593000.0,438245000.0,157955.0,311666.0,185821.0,150067.0,143656.0,0.0,204423.0,375053.0,246562.0
b2912,253855.0,321561.0,56.7044,39.1013,28.1958,37.9059,44.4478,14.4762,63.742,49.4743,39.245
b2913,12223800.0,14774500.0,1045.08,1238.08,1683.66,1086.96,1311.96,1110.5,1285.83,1338.56,1212.05
b2914,3193130.0,2713600.0,478.151,787.27,448.07199999999995,437.99199999999996,453.68800000000005,493.67199999999997,912.575,693.041,736.814
b2915,69416.9,0.0,6.06299,8.57345,0.0,8.814919999999999,4.62415,0.0,6.547999999999999,6.6176,12.6011
b2916,1005720.0,948701.0,103.219,308.099,164.96099999999998,145.08700000000002,117.40299999999999,115.242,252.467,259.474,273.252
b2917,17242.1,17571.6,2.7145599999999996,2.98789,1.97595,1.62039,1.47009,1.6696,3.81469,2.49695,2.32868
b2918,17701.3,13184.4,1.4257799999999998,4.38938,0.24629600000000001,3.0462599999999997,1.28459,0.8796579999999999,2.42306,3.01798,1.86337
b2919,26401.7,49907.0,3.40023,5.63807,4.40336,3.8338400000000004,2.21903,3.763,6.58208,5.60485,2.9541
b2920,13636.0,23666.4,2.3980900000000003,3.03138,2.87521,1.7432299999999998,2.35606,2.6071400000000002,4.40854,3.6895,3.54207
b2921,35769.7,34901.5,2.16027,0.83588,1.4132799999999999,2.68005,2.4001799999999998,1.02383,1.9156900000000001,1.46373,1.06418
b2922,1624040.0,1376110.0,139.868,196.579,151.756,152.446,106.824,133.891,245.688,169.455,172.354
b2923,181730.0,158372.0,10.1184,96.8837,14.3453,12.9446,9.15448,37.8563,39.804,58.7913,53.5325
b2924,4829730.0,4013020.0,173.125,355.57599999999996,255.081,149.875,268.688,178.55,448.88599999999997,375.00699999999995,388.035
b2925,8282940.0,10475900.0,1855.05,1961.17,2348.5,1790.57,2035.52,2521.54,2677.91,2026.5,1829.89
b2926,5153730.0,6430150.0,1321.83,1537.24,1230.18,1100.53,1142.32,1906.34,2189.74,1581.49,1598.94
b2927,903951.0,1127810.0,401.787,1085.48,499.19300000000004,296.758,240.956,781.72,1545.01,1250.61,1171.28
b2928,221356.0,245526.0,38.7516,57.1317,43.1495,27.0071,37.7905,39.6585,51.0826,52.3283,51.4911
b2929,494400.0,552012.0,47.8064,87.4811,65.456,55.6261,46.2983,39.77,105.713,84.5365,82.2557
b2930,2041.18,6837.87,1.8083799999999999,1.77407,1.02515,0.730812,0.501521,1.8377400000000002,0.774746,1.04569,1.29095
b2933,7988.12,1494.17,0.321911,0.9784079999999999,0.6521640000000001,0.781706,0.211666,1.12849,1.24794,0.671868,0.48495699999999997
b2934,5967.36,0.0,0.47871499999999995,0.800507,0.0,0.0,1.16921,0.0,0.0,0.605579,0.676211
b2935,3017440.0,4082560.0,1057.63,781.8710000000001,827.7360000000001,963.5169999999999,797.5,1076.68,705.515,807.987,735.8530000000001
b2936,292744.0,325235.0,60.6804,107.10600000000001,56.2307,72.0565,60.4411,92.8902,73.5101,79.5541,69.4612
b2937,439274.0,528719.0,278.993,225.418,141.903,219.87599999999998,233.21,223.528,137.455,229.773,182.082
b2938,1964630.0,2304670.0,995.4169999999999,536.739,697.423,724.643,765.054,699.209,298.867,568.626,461.35900000000004
b2939,2671250.0,2912130.0,512.252,229.21200000000002,230.332,92.0983,492.99699999999996,0.0,0.0,285.882,150.245
b2940,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2396,4.31484,7.017189999999999
b2941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b2942,6170250.0,6061970.0,2781.28,725.813,2075.34,1963.82,2489.34,2067.57,296.124,991.284,1064.05
b2943,332529.0,349422.0,55.9516,99.1331,51.4186,57.5538,41.1665,72.3911,64.9396,109.631,60.5218
b2944,94563.4,114333.0,24.3806,8.51325,13.9455,10.8201,28.8573,3.0037599999999998,9.45375,9.14569,4.43081
b2945,24198.6,6708.63,15.5765,16.8453,9.445839999999999,9.23354,7.240469999999999,8.940389999999999,21.3167,10.7921,11.8484
b2946,477682.0,478787.0,71.9878,121.34200000000001,84.7263,68.0171,69.3921,76.065,133.00799999999998,88.1677,92.3636
b2947,732340.0,912768.0,117.291,255.417,128.18,102.64,124.256,155.069,285.268,156.908,186.541
b2948,1390280.0,1370400.0,131.029,227.017,180.196,162.36,161.11700000000002,120.84200000000001,250.99,189.821,210.56400000000002
b2949,848192.0,731026.0,100.93,91.8102,90.9657,86.2594,100.416,29.0169,109.186,105.34200000000001,86.9937
b2950,0.0,4475.19,0.48406000000000005,3.23121,0.502384,1.19438,0.32761399999999996,0.0,2.65955,1.30513,1.58266
b2951,480614.0,468821.0,88.3547,77.7973,99.0109,99.5812,112.685,127.57799999999999,74.9046,88.8826,66.7782
b2952,796614.0,858647.0,119.145,109.38799999999999,110.728,111.62299999999999,142.697,94.7186,105.072,131.832,138.252
b2953,889074.0,831769.0,109.098,118.882,166.415,196.738,191.097,66.7591,134.14,167.666,117.904
b2954,799375.0,682222.0,165.30200000000002,112.72,185.614,173.671,186.155,176.618,122.72200000000001,142.399,106.986
b2955,314019.0,532026.0,97.6839,31.2649,94.0883,96.7946,83.0244,60.8147,41.4872,56.9636,37.0179
b2956,15508.4,12997.6,0.6245930000000001,3.36309,0.727545,1.15406,1.26461,0.8648950000000001,1.46897,2.88275,4.79312
b2957,16668.8,22780.1,8.6534,53.3859,10.3945,10.5639,4.51419,45.1089,126.822,40.979,33.4646
b2958,130174.0,88622.4,24.9966,37.0227,24.5766,16.9521,21.4348,36.2049,37.6562,26.9832,29.0155
b2959,1464830.0,1417930.0,270.76599999999996,426.214,417.532,339.597,265.22900000000004,194.21099999999998,492.532,299.392,295.387
b2960,570992.0,672874.0,175.69,60.5826,145.923,141.02700000000002,144.496,79.6507,51.06399999999999,57.7609,58.1895
b2961,395485.0,409340.0,83.5744,24.1157,69.9404,86.0963,64.0788,45.5665,17.9155,23.4579,24.0524
b2962,1180070.0,1023670.0,177.998,269.27,233.49900000000002,225.095,116.64299999999999,0.0,254.255,128.625,180.97799999999998
b2963,472954.0,483166.0,62.4006,23.594,68.8385,87.2415,72.005,47.1464,25.7961,44.3095,31.085
b2964,116486.0,122211.0,17.9316,27.5227,20.4155,22.8822,18.7643,22.4526,38.8839,34.5116,21.3551
b2965,390139.0,385550.0,122.448,51.831,86.8552,129.279,97.3574,122.14,48.5951,73.6852,62.146
b2966,72595.7,80503.6,6.814710000000001,58.9587,12.5945,12.5576,4.9131800000000005,19.3709,53.7298,56.8386,64.1109
b2968,17777.3,9759.51,4.6422300000000005,4.62894,4.27036,3.3673900000000003,2.83777,7.590839999999999,2.64037,2.61774,3.42786
b2970,65301.4,36384.6,7.51128,0.5824199999999999,2.07125,5.04375,7.1561699999999995,5.38669,1.33455,0.983657,0.617834
b2971,135861.0,198147.0,13.6118,0.0,6.12014,10.8683,22.8227,30.3404,2.10498,0.350686,1.17174
b2972,142282.0,130049.0,21.2714,11.4676,11.3677,22.6992,19.136,15.5494,13.6192,4.545,6.08081
b2975,84703.9,91621.6,3.9762,1.69885,1.5616,5.7580800000000005,2.27684,1.33471,1.8010400000000002,2.25046,2.22149
