Gene ID,0 nM,1 nM,5 nM,10 nM,15 nM,20 nM,50 nM,100 nM,500 nM
YLR284C,12.18416551,11.09236883,10.9499503,10.16664048,9.043008549,10.51195229,7.555015624,8.27696655,11.70577534
YOR017W,40.51028288,39.82188756,41.77960447,37.62266853,27.43060986,33.41187308,25.84784096,23.81861685,25.47500628
YLR036C,22.72669454,17.92157204,24.52089935,20.53786928,14.62194788,19.3613539,18.87921329,19.89458522,18.48385351
YDR371W,25.58606606,24.86270437,26.04708111,25.47560806,26.32318656,27.77739275,24.64408362,26.97723037,23.94504679
YML099W-A,0.629951021,0,0,0.295672537,0.308580069,0.258682015,0,0,0
YBR162W-A,184.108782,183.9181932,171.0047881,166.4066049,128.3207503,140.8359434,175.6629338,219.6644974,255.3706001
YIL095W,17.21434415,17.34786846,16.62234043,15.7993933,16.73958055,17.11226204,17.22858355,20.49256803,22.71222847
YPL281C,0,0,0,0,0,0,0,0,0
YPL281C,0,0,0,0,0,0,0,0,0
YER105C,62.32509075,68.4621096,61.53650147,58.76185372,59.74649685,60.48159001,57.29000015,56.26995604,57.83914717
YDR210W-A,0.629951021,0.734182048,0.606285973,0.517426939,0.848595189,0.452693526,1.482375203,1.29314804,0.312065059
YDR210W-A,0.629951021,0.734182048,0.606285973,0.517426939,0.848595189,0.452693526,1.482375203,1.29314804,0.312065059
YJR080C,58.3776782,62.8345737,66.4893617,63.75538963,65.08094389,68.64577343,62.75359329,64.13169653,62.78095344
YIL055C,9.02539493,8.893883146,5.979216807,7.077455257,7.440335786,7.276753935,10.22496269,13.81463939,18.97448368
YJR158W,0,0,0,0,0,0,0,0,0
YLR081W,0.240433742,0.093405218,0.154267661,0.22569899,0.11777592,0.049365651,0.29518901,0.094010762,0.238212075
YFL036W,62.1761658,62.90319698,57.73889166,57.90996368,62.26567439,64.93690479,62.47849491,59.63384341,58.74057176
YEL053W-A,1.194546893,1.85626047,1.021930631,0.280335056,0.292573034,0.490526703,0.733293735,0.700610465,4.14228145
YGR290W,0,0,0.20011847,0,0,0,0,0,0
YKL157W,93.3953411,101.5074074,97.87058981,103.1590625,111.358749,102.5425565,117.7659331,134.2203344,141.475335
YER189W,0,0,0,0,0,0,0,0,0
YKL113C,33.12812551,31.28033351,38.84337856,36.69043778,12.99987619,14.23382015,6.575583749,9.741414849,8.764461361
YER014W,27.7149267,27.3523248,27.76208061,28.41981047,22.88810226,24.54890726,21.84617464,23.12490552,24.73197515
YDL228C,0.161664498,0,0,0.151757043,0,0,0,0,0.640682711
YDL112W,49.69765457,55.63214783,43.79144658,46.08773371,51.44452165,47.68721923,41.54293327,37.37867911,40.25784075
YPR164W,27.18888299,28.78950979,25.67416193,26.21368437,26.49258172,26.80357314,26.15026521,25.1958193,25.47893344
YPR136C,0,0,0.173149379,0,0,0.332446809,0,0,0
YER158C,3.13108718,3.929857655,3.039219322,3.108770803,3.480446087,3.164909071,2.957035749,4.28494609,4.414605424
YGR294W,0.286262273,0.4448359,1.469378159,2.149751704,2.804498415,1.175502527,0.702908636,0.447719763,1.134468558
YNL189W,170.3351962,162.8110324,170.8248384,172.6235432,176.5424862,181.0340321,172.500745,170.0389059,167.8783506
YJL079C,24.32178529,29.1968711,16.76409565,24.02150249,15.47122296,14.01083947,8.019465602,6.400051922,7.994280663
YER049W,145.4206429,140.7976926,147.0512736,136.3074855,145.3550937,150.1463179,132.4453356,118.6647202,111.4817733
YKL109W,75.41600239,75.48309179,62.12066967,67.22818767,69.00380711,74.21235679,51.8896392,42.17444832,38.25422524
YGR293C,0,0,0,0,0,0.184612544,0,0,0
YDR179W-A,23.39242279,20.60635949,20.64946388,18.46220981,14.2321742,15.47944996,14.81717255,13.86547229,14.90957564
YBR280C,10.94231181,10.94300965,12.28066273,13.72953029,10.4017131,12.81267031,14.7643883,21.30776289,27.26401333
YJL171C,128.5322419,110.5562998,111.0018475,110.9276395,94.86840421,101.2694439,110.2629347,188.2243983,226.0452436
YLR369W,37.50108328,35.74830257,35.76653618,34.85773901,33.90955565,35.15544963,29.49057398,33.06386625,35.59344789
YBR259W,17.05380475,17.1474981,18.96631034,18.64540212,19.95076191,20.43212292,19.37750584,21.76945248,25.94067239
YGL181W,34.65842295,37.34827264,33.52404792,33.92407547,36.00221815,32.32612194,34.99618677,42.08490527,44.69138785
YML084W,0.672902227,1.04565322,0,0.315832028,0,0.828958276,0.275381955,0.526216085,0
YHR040W,21.95007065,18.59171424,18.53642811,16.80226388,17.9972312,17.94970986,14.03346442,12.30293208,11.38697032
YKR102W,2.392072495,2.386318319,1.768502069,2.162310812,2.459231013,1.867538184,1.909545091,2.055376935,1.872568221
YLR096W,45.08659908,47.75261061,41.32652746,44.470764,46.61853448,43.55429765,42.02698152,39.44771319,38.9445955
YMR320W,9.853053597,9.503444999,6.394605278,3.827262869,5.991512025,9.487268922,3.615178187,6.111007785,6.059177972
YDR475C,18.44007959,19.77676139,16.92150042,17.82781731,17.33222675,18.1215112,16.51202766,17.87133869,21.23656124
YMR270C,35.42397778,37.87228233,34.58820639,32.98702865,25.54266597,27.61884443,24.89633614,25.4857435,22.83622124
YEL060C,110.6368411,109.605513,98.27548375,116.2520226,124.9470958,110.5445782,206.5511955,348.4985369,444.3803172
YJR023C,8.011060432,10.84245907,12.38039653,11.15887324,7.342050964,5.942590333,7.614551408,9.700222701,6.144802265
YDL240W,33.97660332,33.22937287,35.8617149,33.8061306,31.158501,34.92901994,32.00456065,32.46268914,32.75466754
YDL226C,99.6111541,99.54065185,101.0537747,97.73598229,93.84625718,88.8066605,93.39560776,97.27537049,111.4030968
YDR394W,132.5554598,132.7312843,132.8408502,128.8948327,140.9951765,147.7780351,154.7954945,185.0120107,204.7001191
YER128W,19.84345717,21.61130746,22.92486448,24.35886822,22.76371431,23.40077306,22.76611015,22.94508829,16.80350319
YDR324C,84.32475705,82.65776506,76.78142027,69.09537249,76.86107056,80.83280066,64.75990783,52.72640007,42.47781371
YGL198W,39.72121861,53.52502124,52.414056,50.63319006,42.21741971,36.95567125,45.22807788,44.58769563,58.95866794
YLR344W,401.7728947,409.5609491,421.0458857,401.0594909,406.7029539,396.9238657,422.8619312,357.5403722,340.4171099
YBR223C,12.62041717,14.48684063,14.97434829,17.32398592,23.9827523,19.16716581,26.42116268,36.45189639,41.59556046
YHR219W,0,0,0,0,0,0,0,0,0
YAL022C,39.43562351,42.92766688,37.10503121,34.13751719,32.75141285,31.89434314,28.01767571,28.96052081,30.41077017
YMR079W,177.2311268,174.2742336,190.6442633,180.4611077,160.2542815,162.9747465,151.641261,157.151729,150.0700455
YHR071W,101.5213157,111.2490038,114.7721541,120.1481875,107.2694186,108.9460519,123.2256309,138.1985496,165.9995887
YKR081C,84.58524168,74.59734564,75.36318367,66.51288111,75.99485513,79.18021318,62.58787321,49.45311594,41.50465289
YLR280C,4.14507772,10.58201058,8.865248227,9.17176209,8.411892676,4.133738602,7.512419726,10.18754341,8.800234673
YLR401C,63.07502363,66.62781382,64.25758186,60.17938403,62.4522372,60.37207526,55.51623332,46.09348615,40.02366617
YMR200W,126.7747796,118.3679445,116.8600903,119.6371722,111.0158877,114.8383531,112.9066015,147.1300175,159.737593
YMR264W,75.47297813,65.36102743,74.28816845,68.77798086,70.2850449,67.97367413,65.66079329,73.34470419,72.92720386
YBR165W,32.9665545,30.15699033,31.18268584,25.22409742,22.91271839,27.68767081,26.27005,22.86165682,24.89702246
YOL046C,0,0,0,0,0,0,0,0,0
YIL027C,80.46327339,64.03334281,75.51105549,65.46120394,55.65840549,58.07259074,65.06012074,55.48670035,53.62966542
YNR049C,30.0059028,24.46034367,26.09076219,25.08865685,22.16796248,19.79531376,24.82794902,22.69556654,27.6167702
YER155C,88.72748249,106.6026011,100.6627601,107.3733703,121.8804909,120.8345739,114.046665,108.6769328,114.147285
YJL035C,25.76893397,26.76705383,23.81356572,27.81169799,24.30068042,23.54006338,27.85898616,25.32414911,28.67097733
YPL249C,21.73694818,23.09865104,18.89315196,21.78205478,24.81333263,24.95481498,29.00990887,36.14069327,39.78248163
YPR038W,2.309235499,1.794212767,0.740828543,1.896751677,0.282793434,0.237065134,0.236260841,0.225730577,0
YAL030W,46.47646156,45.95937606,49.65299973,47.8031429,47.49351866,43.83161355,55.51369277,58.25641168,64.33361828
YLR131C,23.75531133,21.66112253,13.88070873,10.93937232,7.904027541,7.803872488,7.814082076,6.484384201,7.105149102
YLR285C-A,164.5839683,197.0256702,207.0296204,248.3405814,302.1797552,274.3429287,307.838148,275.5267423,276.6034545
YAR014C,60.45310625,67.92178255,67.83226567,71.55219838,76.44016757,72.11456782,76.29205475,69.3517703,72.2399098
YGL261C,1.145049094,0,0.48979272,0,0.280449842,0.235100505,0.234302879,0,0
YGL261C,1.145049094,0,0.48979272,0,0.280449842,0.235100505,0.234302879,0,0
YGL261C,1.145049094,0,0.48979272,0,0.280449842,0.235100505,0.234302879,0,0
YLR162W,0,0,0,0,0,0,0,0,0
YER156C,115.0503855,100.1686383,100.8683755,91.81883636,71.04600504,70.19601273,63.61323155,61.09700226,54.36627916
YBR238C,28.37348189,25.67686038,23.34448052,24.59604868,29.78620076,32.29777541,23.88032018,22.74212425,19.0838802
YIL156W-A,0,0.401572558,0,0,0,0,0,0,0
YER066W,5.209253867,5.203861265,7.95803252,7.509657769,6.197085547,8.70927079,8.070619443,7.710907879,5.529770441
YDR210W,148.364566,161.7399817,132.0023745,141.414834,123.8847023,116.9744118,202.5161322,275.9551332,341.929823
YDL130W-A,48.62495018,61.3154961,45.34915439,54.25022448,61.30417806,65.46644845,83.18653357,112.5171425,153.2143421
YLR233C,9.478977159,10.6637698,8.489351566,8.110217391,4.933458766,6.08192351,4.768214275,6.33164052,5.282656354
YCL046W,0,0,0,0,0,0,0,0,0
YDR147W,35.01608673,32.72816349,32.332732,30.01979487,31.77335848,30.56189314,32.46760114,32.78877361,31.62012832
YPL127C,92.943753,97.32390391,78.02789354,59.92017329,17.40017793,18.86378592,11.69521611,17.96187071,19.05205445
YPL077C,10.90809926,11.59777144,11.54201293,12.53004516,10.12416159,12.96634644,10.33788435,14.2544795,15.35775026
YMR157C,46.74696516,41.98972511,51.55020481,49.58933436,50.43051245,53.70467974,49.9837995,45.85420897,38.81894043
YPL051W,32.86156414,27.82911303,34.06278262,24.64549657,26.91377372,33.27145509,23.76601716,26.51387423,27.21772804
YER111C,26.84635829,31.01838968,26.42551895,25.70512691,17.04940149,20.38817952,13.49430331,13.11514604,15.52088529
YMR176W,23.80850426,22.89029957,25.26648078,23.45196367,23.32508285,24.69793263,22.8516953,24.24421019,22.88545876
YOR002W,59.80428841,58.53866213,57.29315868,63.58081431,68.28249943,62.39745827,62.96438178,69.23380594,74.52014306
YGL182C,0.962479347,0.498546736,1.372329447,1.204659623,1.257248825,1.317436269,0.525186638,1.003557612,2.542895468
YAL061W,4.300559486,9.124638709,6.862961516,10.48068294,4.294262298,7.063897709,5.009182373,4.8505952,5.244087701
YBR275C,26.33025456,27.61324652,31.26734505,26.54373203,16.56146546,18.2053654,12.21374046,13.45923473,14.35586108
YOR175C,70.51537542,69.90408328,68.48034671,63.26358466,56.35910361,57.08857427,53.33610736,57.93358867,58.65245164
YOR175C,70.51537542,69.90408328,68.48034671,63.26358466,56.35910361,57.08857427,53.33610736,57.93358867,58.65245164
YER079C-A,0,0,0,0,0,0.503588065,0,0,1.215022539
YGR215W,99.25713216,100.8866383,89.45355892,85.55623271,90.82013333,85.61907203,76.89792248,68.34469157,71.1263947
YKL161C,13.22219257,12.12989884,13.15136747,12.11280159,13.10979059,12.29823213,19.94942235,77.29996998,123.1085865
YNL118C,60.8167739,60.4417724,57.66064609,53.71573951,50.76142132,52.22702829,51.75856798,53.20854186,54.225805
YNL037C,197.9638551,213.8641092,179.2713782,188.4390486,198.729557,188.225115,158.5039485,128.2965395,133.7928469
YDR489W,24.61726022,18.76261467,26.27483072,20.35758931,18.26033029,23.29835371,15.25566187,16.95915868,17.42127905
YNR050C,74.31753151,74.02600524,76.01619562,79.20030199,74.70262899,75.70657352,79.37412176,76.80398655,76.92543443
YGL179C,12.9995749,10.14818261,10.43590457,8.038882746,6.216916047,8.348723657,8.118692255,10.7439434,10.37681258
YJL109C,120.4914521,120.0222391,118.2255744,115.7090998,119.9572032,126.9943051,106.4973445,84.51749926,73.79665618
YML096W,35.54988977,35.94341771,36.14682695,33.98809245,30.96543266,33.56764123,26.46181351,22.250565,17.31773088
YHR214C-E,0,0,0,0.650677355,0.33954128,0,0,0.271027683,0
YGL235W,0.386667698,0,0,0.362971137,0.189408289,0.317561131,0,0,0
YGR188C,13.69295658,15.23617383,13.59434475,11.996877,6.82339497,7.441602166,4.732077257,5.235034543,5.82854042
YMR089C,86.2651419,97.90556209,89.86935122,93.54544298,101.399884,94.07399136,95.05602519,91.04834166,95.58160953
YOR264W,56.06442195,54.7155043,38.35660804,40.73255352,39.28902579,40.31354983,40.50501947,44.97192548,49.10966872
YOL045W,28.62674704,30.25718608,28.9428225,27.87310819,27.03180076,27.60485403,25.86873925,25.23066813,26.40514186
YIL070C,155.0518135,146.3365539,138.1870567,126.5807393,103.2994924,107.2340426,99.02459712,96.43435981,91.63244353
YPL207W,87.0517453,85.48129079,90.36574981,75.19711243,77.93714935,82.58678611,62.91571805,48.84895078,43.73581541
YBR079C,230.8152297,240.5999642,225.2152901,226.2832803,234.2322116,230.7341675,213.7146669,201.2771072,188.9486
YCR091W,5.176554045,4.990309861,3.854455751,5.759186803,4.883615002,4.999311119,5.806203065,5.434970021,6.458389923
YKL190W,65.30387785,66.49522116,81.44854922,85.33854721,70.88079063,82.14247909,97.89896995,95.82019669,95.00750866
YLR357W,42.35930866,45.67259686,41.05450284,39.58112527,35.03279808,32.97115024,30.41232052,32.18415653,33.23580573
YGL203C,60.50033493,61.49912202,57.06320124,53.19309672,53.89197951,56.41359603,48.97647308,47.90417388,46.43339903
YHR077C,50.95553111,51.89927541,48.78245698,48.03411055,54.78391124,54.63215773,52.59095075,48.92907154,47.23642621
YIL117C,49.53714744,58.28094786,93.8455147,108.5708936,162.7976127,156.4141369,230.1432673,342.0349511,403.1599838
YMR307W,962.0826608,1011.740176,1024.282015,893.2730479,550.6057207,587.0262187,404.0330561,405.0898553,404.3181076
YDL240C-A,0,0,0,0,0,0,0,0,1.498823424
YOL152W,9.961988613,9.686050876,10.28406883,10.44857837,11.88613303,11.06108737,7.698271488,9.748845371,8.491454509
YJR131W,22.12048753,24.80398504,23.6549983,23.950372,24.13399291,23.58618376,23.19754795,21.47561559,23.16132109
YJL003W,31.14630029,23.52132298,34.36528807,34.70248765,31.08424115,37.53287115,33.3552525,38.69757617,37.49163648
YDR196C,39.59263891,43.08956633,47.81120078,48.83939353,50.83143707,59.98532649,47.84884911,55.66422623,56.36196276
YNL082W,21.23146448,22.54796973,21.17377104,16.03332556,10.18714522,11.819429,9.255187193,8.193391242,8.226087352
YLR286W-A,3.866676978,2.403441729,0.661585689,0.725942273,0.757633154,2.540489044,0.632967478,1.814267399,0
YDL195W,60.74963421,72.90838282,56.00813719,60.2343999,61.42915786,55.46058456,57.93615436,60.2106333,70.13010882
YPR095C,20.27483667,21.09150739,21.6331329,18.60937236,18.70448025,20.25901943,18.8073902,17.61679938,20.0316936
YLL048C,151.3556213,156.70199,159.4499811,157.7885407,158.3023181,161.0106916,148.7073604,128.4729391,117.024585
YBR003W,60.09050038,61.98714702,61.13964294,65.30721775,64.51451577,63.42551694,63.03126673,61.47655508,66.03788581
YDR310C,43.94718536,51.16812847,47.218292,47.32606223,50.22005108,45.35625617,50.52343234,50.68642743,56.16544588
YGL148W,250.0802421,246.8185769,258.0336409,255.4147584,240.689996,232.7998494,235.763021,222.8883694,215.3331758
YJR035W,16.03560923,17.15616111,15.35155051,14.90354806,17.17503417,17.42890926,17.52602797,18.88464641,19.35493226
YKL023C-A,0.456506357,0,1.171618708,3.4282384,1.341711577,0.749835973,0.373646,1.784962052,0
YNR032W,24.07967844,24.31474638,27.81411514,31.22339415,26.80349914,29.08699165,28.83493076,36.85510887,38.43140458
YOR245C,26.23675786,23.8468876,25.90402945,24.86121093,19.96508132,22.42851335,21.40700043,21.03356079,26.64826901
YPL102C,0.343135573,0.533213893,0,0,0,0.56361843,0,0,0
YOR335W-A,0,0,0,2.431906615,1.269035533,5.319148936,0,1.012965964,0
YDL241W,18.71429968,21.70223663,26.76301352,24.64681637,24.0808899,19.49876699,30.86356248,45.21486892,38.74317152
YLR004C,1.649060201,1.025019706,2.031501822,1.733759012,1.615576745,0.920947492,0.971812576,0.618998934,1.307057982
YNL299W,26.8204588,27.72933496,24.78407051,20.98906954,17.95606294,21.01174186,14.07761694,10.0035643,8.839793128
YJL057C,17.69366675,18.00841411,20.44805133,22.0486391,24.22761796,24.00654338,29.09122322,37.22131551,41.92889311
YOL144W,30.28985611,31.45301871,24.38857834,27.2962283,25.34579909,29.7930873,24.44194775,16.66447446,15.81701968
YGL111W,81.4264908,76.28983655,75.39603632,69.7228151,78.97032044,77.94790217,70.30534961,63.26849963,60.2287808
YBR181C,345.813452,364.2142101,399.2700779,384.0672104,361.161299,360.6202669,407.8754219,355.587299,331.790392
YBR181C,345.813452,364.2142101,399.2700779,384.0672104,361.161299,360.6202669,407.8754219,355.587299,331.790392
YLR062C,1.374362639,0.854273718,0.705457419,0,0,0,0.449960966,0,2.72332638
YCL038C,18.29479448,23.1494173,18.83725506,16.13093164,17.34721964,16.25929006,17.32718539,19.82500853,24.98763565
YFR036W-A,0.478278198,0.743218135,0.818330606,0,0.780944943,0.261865794,0.13048868,0.62336367,0
YPR158W,71.36314545,67.34392991,72.51258444,64.93639826,71.52136935,76.68556672,83.25108931,89.3762054,84.24850872
YJR159W,0,0.150075113,0,0.090658215,0.28384765,0,0,0.075524023,0.191368881
YJL222W-A,0,0,0,0,0,0,0,0,0
YOR313C,5.711721268,4.437851066,2.530435025,1.723398388,0.499620289,1.50779025,1.586156692,1.196416493,1.414735889
YGL039W,18.12976154,17.55017966,24.15483504,25.29554873,25.23512341,24.57182377,27.97522611,27.19319721,31.21306944
YDL207W,39.43723388,38.16504839,35.76820448,32.6862696,29.58988792,29.91362966,31.75412961,31.29162187,30.62292882
YPL257W-A,0,0,0,0,0,0,0,0,0
YPL257W-A,0,0,0,0,0,0,0,0,0
YPL257W-A,0,0,0,0,0,0,0,0,0
YPL257W-A,0,0,0,0,0,0,0,0,0
YOR014W,57.80860701,65.67327863,54.40836461,67.70393778,72.22280534,70.09201449,80.26517734,83.14075245,94.67447069
YLR394W,24.33229325,22.13058603,19.46926061,19.48212481,19.00047676,20.15986834,20.50150188,17.74089562,17.15883694
YOL069W,25.46699042,24.83792954,20.08583916,14.71707324,10.41452039,11.9965455,11.58026847,12.55928281,13.48719853
YAR019W-A,0.312129346,0,0,0,0,0,0.255474826,0,0.618490389
YML099C,23.8867556,25.47721009,21.91145758,22.20196349,22.86377418,22.93555817,21.15625516,22.45241744,21.83959324
YNL231C,111.9760332,94.93936549,98.2319922,81.69362126,71.21033512,78.73348795,51.93573154,42.47735949,40.48385998
YCR006C,6.134364491,6.808904686,7.49703867,6.992374199,5.580536805,4.318294274,4.662280537,6.510394359,7.380041762
YJL159W,638.2952074,683.5690401,401.6150325,482.2268975,582.8769168,508.923826,444.3186874,562.9511412,569.1905746
YGL220W,81.29848567,72.06341581,90.61165315,85.45263022,69.27111086,75.70236276,88.56648813,75.66463999,74.87492484
