,con20.9%,con2.8%,con1%,con0.5%,con0%
YNL328C,5.491344102,5.129570152,5.184825864,5.416503521,5.511845789
YNL329C,8.565230255,8.590841031,8.601377157,8.610544401,8.473235506
YNL330C,9.83113049,10.07913304,10.00926633,9.978303958,10.08710841
YNL331C,7.115553847,7.332784707,7.172297719,7.191474982,6.730729516
YNR001C,13.1021753,13.52603554,13.51915376,13.45546864,13.16096468
YNR002C,13.08928231,13.27290563,12.7445111,12.10821393,10.00231551
YNR003C,8.785302154,8.905000226,8.751292257,8.781283748,8.907734629
YNR004W,4.541456254,4.76976175,4.55946647,4.612833249,4.727020976
YNR006W,9.450971344,9.331943467,9.262686608,9.315671273,9.284654036
YNR007C,9.04037723,8.632874961,8.68203967,8.530265917,8.164187789
YNR008W,9.068638246,8.783881788,8.894561515,9.028359452,8.975468342
YNR009W,8.315963135,8.469765626,8.63412854,8.526139661,8.704605209
YNR010W,8.230209613,8.269290039,8.071811325,7.950961327,7.953027172
YNR011C,7.763463735,7.802561536,7.576066727,7.630127921,7.597651001
YNR012W,8.053607028,8.895702867,8.805062399,8.671340491,8.696302644
YNR013C,8.832730363,9.438642746,9.390370827,9.320211751,8.963773455
YNR014W,6.42758067,6.464553128,7.649353965,8.302842043,10.5497603
YNR015W,8.544622111,9.084589146,8.827612073,8.757674619,8.582783597
YNR016C,13.47339811,13.58596042,13.70201291,13.88207922,13.67771538
YNR017W,10.36235732,10.88238226,11.03946048,11.16159177,10.96972009
YNR018W,10.93376014,11.55742823,11.62864394,11.55754996,10.71918082
YNR019W,6.828590365,6.266342929,6.540734089,6.74756671,5.748305723
YNR020C,8.88168809,9.283098329,9.308383414,9.366491306,9.214232722
YNR021W,10.26854105,10.52166079,10.40183179,10.18526056,10.67770261
YNR022C,9.928796069,10.46610977,10.60534474,10.64251836,10.40712209
YNR023W,8.19098596,8.336541274,8.365992896,8.316717827,8.311132646
YNR024W,7.949537482,8.287883823,8.0524315,8.111507689,7.969020039
YNR026C,8.512430748,8.441189974,8.4908553,8.328998881,8.833550048
YNR027W,8.71452173,8.907026654,8.855410546,8.981151016,9.421394535
YNR028W,7.997844432,8.48770363,8.378535228,8.339142076,8.300811028
YNR029C,8.756993878,9.213362151,9.011372247,8.893000476,8.232924511
YNR030W,9.755029475,10.15075114,9.724093291,9.351613234,9.054619028
YNR031C,9.715312319,9.815163747,9.781973449,9.919371666,9.902086048
YNR032C-A,7.942332669,8.333156873,8.307979495,8.182976791,8.533185952
YNR032W,8.613675885,9.116107832,9.017136649,8.991781196,8.779355234
YNR033W,9.597960704,9.586698108,9.516591382,9.63080037,9.730912326
YNR034W,8.767993391,7.780608245,8.166407229,8.102671137,7.812623563
YNR034W-A,11.29680776,10.42650273,11.70716082,11.71443157,10.27199353
YNR035C,11.32824058,11.17473603,11.258454,11.25330967,11.38261715
YNR036C,11.26431058,11.56499215,11.6771731,11.66932326,11.55611127
YNR037C,9.491069832,10.06137224,10.12151197,10.17647419,10.36989433
YNR038W,8.879000704,9.080086143,9.169202878,9.123430268,9.028477115
YNR039C,9.247548718,8.886805224,8.964163056,8.926051092,9.061649393
YNR040W,8.363059982,8.617772232,8.756074077,8.837348184,9.335898408
YNR041C,9.327086924,10.13468474,10.06524503,10.04481924,9.770217656
YNR043W,10.60026093,11.2492728,11.07085402,10.76812131,11.15724027
YNR044W,9.773044414,11.60428162,11.39799916,11.14713005,7.218971324
YNR045W,8.804759863,9.070215,9.004261493,9.233782465,8.789405325
YNR046W,9.588759976,9.890562872,9.711969047,9.677303253,9.838082935
YNR047W,9.375517354,9.196676448,9.36870647,9.339434703,9.34844539
YNR048W,8.381841215,8.544108079,8.536855091,8.506456077,8.238007898
YNR049C,9.339987423,9.076432399,8.971256853,9.160351983,9.305978608
YNR050C,11.89967669,12.14292427,11.86621273,11.90423404,11.74721885
YNR051C,9.696597157,9.526688458,9.605255798,9.735673365,9.79645728
YNR052C,10.45002038,10.42144254,10.39521493,10.46930521,10.58101682
YNR053C,9.631519944,10.24654454,10.25238532,10.08704333,10.06880157
YNR054C,8.553991072,8.773795239,8.594516703,8.835557927,8.789845606
YNR055C,8.904903508,9.020259787,9.060453122,9.127354755,9.109387849
YNR056C,7.993764377,5.863795029,5.696806514,5.679579718,5.24288432
YNR057C,8.194095403,7.685571432,7.604744425,7.687206911,6.917560646
YNR058W,8.624407066,7.312117641,7.397318137,7.425893697,6.857165455
YNR059W,6.408595808,6.376274948,6.216086129,6.369301401,6.525286004
YNR060W,8.51380297,6.091775382,6.1477177,6.262927716,5.905354852
YNR061C,8.679875836,8.298130617,8.452101315,8.146597936,7.915597937
YNR062C,4.260227802,4.244278012,4.220279379,4.156064413,4.090393103
YNR063W,5.307574547,5.29492257,5.164334824,5.106684358,5.452178182
YNR064C,5.096307001,4.663991248,4.536444023,4.655923739,4.487233928
YNR065C,8.188552751,8.113295061,8.456378875,8.627336682,8.408605069
YNR066C,4.89019578,4.834411677,4.65905808,4.706588387,4.723233098
YNR067C,8.987721687,9.140812065,9.333964028,9.568462927,10.52088984
YNR068C,7.295919945,6.631962949,7.389504868,7.653001935,6.975390219
YNR069C,5.251426106,4.729375414,5.373593992,5.484141174,5.089669093
YNR070W,4.167368031,4.031457373,4.091634121,4.067159826,4.034945426
YNR071C,4.042774972,3.965438087,4.019480353,4.022609398,4.072953248
YNR072W,5.092450282,5.302325216,8.045565163,8.041949588,6.291941171
YNR074C,4.213607719,4.029216141,4.090889709,4.237843425,4.070503857
YNR075C-A,6.436086407,5.683206355,5.733563698,5.615931682,6.31899508
YNR075W,4.472116072,4.776213385,4.824407834,4.911613782,5.854040368
YOL001W,8.284827221,8.422380775,8.56438167,8.498638689,8.430565611
YOL002C,8.482923353,8.98990878,9.265240823,9.458524665,10.11407642
YOL003C,8.407049744,8.649729103,8.667974574,8.692897817,8.610586011
YOL004W,10.81703847,10.91708214,10.90164008,11.01876305,11.0190424
YOL005C,10.54818075,10.79260254,10.64988324,10.71764502,10.78410091
YOL006C,8.895310182,8.732851066,8.832319739,8.935435302,8.804399573
YOL007C,6.978970307,7.15826095,7.218116681,7.282987585,7.568036462
YOL008W,8.111762301,8.343891111,8.083285588,7.989024038,8.296165414
YOL009C,7.859680449,7.967474467,7.953992091,7.978009396,8.08136203
YOL010W,8.059623855,8.936967355,8.783790765,8.647622136,8.803025337
YOL011W,10.09512743,10.10882603,10.16153017,10.12989748,10.02387404
YOL012C,10.24470649,10.57361796,10.54588764,10.63429458,10.83475016
YOL013C,9.165287146,8.797889632,8.788605962,8.942735237,8.799441861
YOL013W-B,4.5368359,4.150523614,4.242575463,4.213183363,4.244294469
YOL014W,4.389027802,4.513172898,4.420682393,4.47573897,5.145556829
YOL015W,4.444905093,4.559639147,4.755888192,5.074607856,5.492515939
YOL016C,8.533281159,8.741374877,8.819455411,8.977622204,8.995120675
YOL017W,7.609244655,7.873587993,7.939755366,8.085468683,8.080238719
YOL018C,7.305978377,7.249509369,7.157623195,7.226529594,7.225597972
YOL019W,8.944595066,9.325827746,9.531646679,9.500466157,9.530265913
YOL019W-A,4.578851952,4.255592101,4.309746759,4.224138057,4.41894622
YOL020W,8.099352473,9.226002907,9.294992505,9.579260974,9.868747844
YOL021C,9.888481043,10.13562333,10.08231073,10.0752794,10.13202578
YOL022C,8.37006548,8.521740095,8.440793523,8.423649362,8.701176437
YOL023W,7.678849371,8.188445045,8.321034531,8.235410255,8.33473643
YOL024W,5.442200439,4.930028247,5.143677171,5.100653457,5.310328349
YOL025W,9.223753955,9.038076814,9.070299338,9.061702579,8.723345129
YOL026C,10.40171672,10.12774701,10.12150042,10.32864113,10.62763743
YOL027C,11.27414541,11.07160968,11.21340674,11.37480612,10.62603038
YOL028C,6.589161389,7.232222313,7.04927323,6.721658152,6.55887879
YOL029C,8.177529016,8.543422682,8.466900138,8.37883423,7.784387637
YOL030W,11.03416875,11.40240761,11.52356108,11.55306561,10.95164198
YOL031C,8.003305089,8.233779899,8.269672463,8.199493813,8.038474265
YOL032W,11.02237381,9.746603823,9.547252576,9.608643993,9.464669431
YOL033W,8.223508179,8.59894167,8.678145882,8.705774222,8.844605026
YOL034W,8.534831465,8.548541412,8.546948262,8.62568303,8.632339863
YOL036W,9.987773484,9.832262696,9.784220596,9.880112151,9.645853824
YOL038C-A,4.57663163,4.552898773,4.57147714,4.49597158,5.009408278
YOL038W,12.32823873,12.11924949,12.11564661,12.13946885,12.17448175
YOL039W,11.88022521,12.47770047,12.38399811,12.1793385,12.64519699
YOL040C,12.9454393,13.31351857,13.19403804,13.1242835,13.3083694
YOL041C,9.011512138,9.529695763,9.318726865,9.141208799,9.227597889
YOL042W,8.226949392,8.381227642,8.262347807,8.083432859,7.832579928
YOL043C,8.529421647,8.154293975,8.265072999,8.325420337,8.29257311
YOL044W,9.413502848,9.048930801,8.957485399,8.940106736,8.736282929
YOL045W,8.005473328,7.789505024,7.757912744,7.75351476,8.184429163
YOL047C,6.208588367,5.265270908,5.17671034,5.323432632,5.582748605
YOL048C,9.665470067,8.994674773,8.926622311,8.864840652,8.609105333
YOL049W,9.614319918,9.649180353,9.613383525,9.45478347,9.733483088
YOL051W,10.87514524,10.6286434,10.66285402,10.65162906,10.52930844
YOL052C,9.46283425,10.06031943,9.902117557,9.895367878,9.626390417
YOL052C-A,13.61869875,12.23222823,12.79876433,12.86091999,11.26567849
YOL053W,8.984490945,9.43266775,9.407793114,9.414779674,9.703184145
YOL054W,8.809013762,8.618619062,8.691770716,8.705243583,8.456115685
YOL055C,9.165310064,8.744613318,8.66494392,8.750227591,8.682941403
YOL056W,7.185817032,7.580218548,7.481015301,7.360865106,8.376730693
YOL057W,8.522342174,8.706846148,8.685670985,8.444744463,8.510377865
YOL058W,12.93815252,11.71643826,12.04027901,12.26156648,12.63193956
YOL059W,8.487860585,8.121960164,7.807361641,7.806676902,8.933296522
YOL060C,9.810305126,8.898156517,9.158097166,9.079226255,9.02574351
YOL061W,10.1496417,10.62108994,10.56106649,10.42412777,10.51179303
YOL062C,9.168260872,9.442344672,9.443298439,9.450442083,9.499001277
YOL063C,9.463039042,9.205844249,9.180971663,9.314143907,9.324518695
YOL064C,11.17406131,10.91593898,11.08329273,11.1249353,11.72037373
YOL065C,9.000455026,8.517210789,8.693006891,8.725580609,8.760126234
YOL066C,8.767577397,8.712315951,8.678840362,8.804620207,8.77697277
YOL067C,6.561868008,6.799592599,6.981107083,6.703617084,6.833728953
YOL068C,10.4675805,10.44914035,10.64110589,10.67185521,10.42120616
YOL069W,6.288024674,6.669537146,6.723360423,6.53062116,6.81163674
YOL070C,9.609653201,9.142584457,9.12878611,9.218867719,9.152252618
YOL071W,10.76456805,10.55763028,10.74390722,10.68136418,10.09602096
YOL072W,9.311548654,9.256959413,9.200376281,9.313693287,9.432855939
YOL073C,9.536148116,8.799874383,8.822045732,8.94460203,8.846677895
YOL075C,7.531097005,7.493803261,7.715512161,7.838611877,8.867194553
YOL076W,6.352264005,6.959711493,7.098795949,6.781338675,7.284393991
YOL077C,10.09222471,10.80116565,10.68512053,10.57559854,10.81262012
YOL077W-A,11.25566968,12.14493344,12.1578646,12.17094431,11.46044741
YOL078W,7.388126374,7.484650164,7.491731847,7.762794216,7.53144635
YOL080C,7.459409967,7.983317188,7.825721031,7.77396117,8.059653657
YOL081W,11.33072517,10.18131676,10.28308916,10.35784939,10.25653746
YOL082W,10.24408488,9.653450502,9.904920109,9.996244641,9.930662249
YOL083W,11.51788946,9.88324485,10.02906878,10.31907449,9.481586247
YOL084W,10.63066607,7.580784704,8.366491339,8.978609041,6.861715675
YOL086C,13.35825828,14.06582199,14.05533324,14.06623431,14.21669533
YOL086W-A,8.483617489,8.812738049,8.892089028,8.955650755,9.329231424
YOL087C,9.286025378,8.876988024,8.946821826,9.039892177,9.287598511
YOL088C,9.757988383,9.230441486,8.859124966,8.564975116,8.802363164
YOL089C,9.347317788,8.862043939,8.740474054,8.701682126,8.857698843
YOL090W,7.965708659,7.939002329,7.987733506,7.69044118,8.128219452
YOL091W,6.609461217,5.847300879,5.872314912,6.17367853,6.266095411
YOL092W,9.766210268,9.963119437,9.864337886,9.795322889,9.943484401
YOL093W,9.188729804,9.5126195,9.323529792,9.369119674,9.501374053
YOL094C,8.21221491,8.342942009,8.176399206,8.161914869,8.358861804
YOL095C,7.25613027,7.097612795,7.215902708,7.237306219,7.26142636
YOL096C,8.843595883,8.67386433,8.77045515,8.795062887,8.877326796
YOL097C,9.569017683,10.0691701,9.888781463,9.753407301,10.06291354
YOL097W-A,5.879229012,5.824539954,5.852438305,6.032228946,6.015293593
YOL098C,10.05306289,10.41850289,10.40957474,10.27962258,10.45930284
YOL100W,9.270705641,8.772474707,8.772388653,8.960288827,8.67461802
YOL101C,6.875379078,6.619015167,7.019370118,7.619445242,9.284777414
YOL102C,9.168824636,9.205792635,9.148370954,9.101538601,9.237260703
YOL103W,9.569413849,9.977720105,10.05454386,10.01557882,10.24040938
YOL104C,4.345874886,4.044498217,4.023891147,4.032180103,4.039798327
YOL105C,8.868478833,9.106770802,8.728448994,8.707797956,8.507875007
YOL107W,7.178091772,7.075187364,7.002778505,6.984917913,7.020911886
YOL108C,7.947196105,8.210498072,8.144273412,8.037792255,7.795274792
YOL109W,13.66536808,13.47523046,13.38659748,13.33214128,11.45682013
YOL110W,10.47362523,9.285029308,9.359018192,9.503049508,9.038755582
YOL111C,10.57900639,10.07157142,10.04170603,10.19955262,10.06527849
YOL112W,8.064485587,8.086256308,8.292291111,8.280599625,8.352738278
YOL113W,9.448888963,9.138614244,9.207864503,9.21756442,8.876631096
YOL114C,6.896535344,6.572901144,6.479586769,6.341333639,7.129242347
YOL115W,7.677250519,7.816105075,7.840131348,7.832150629,8.073734894
YOL116W,8.789653813,8.658528564,8.58535256,8.655015776,8.562870788
YOL117W,8.057212973,7.548397212,7.385360877,7.463392754,7.70328586
YOL119C,10.59107236,10.14099569,10.27207038,10.04830377,8.699250873
YOL120C,12.43191961,13.08631537,12.92404537,12.68001607,13.09827595
YOL121C,10.86017894,11.31054816,10.98557151,10.91509151,11.16596154
YOL122C,8.840673971,9.049768182,9.479530828,9.413396519,8.502762031
YOL123W,10.75828366,10.625153,10.8886465,10.74164274,10.74259105
YOL124C,7.950345761,8.5233568,8.310497863,8.24849407,8.722449211
YOL125W,7.34288385,8.149194571,8.010307795,7.93156298,8.138336339
YOL126C,12.24231109,10.28075829,9.182949701,9.182116967,9.569960582
YOL127W,13.10809865,13.26030005,13.14645781,13.09246519,13.35812563
YOL128C,6.706678978,7.442701575,7.330382613,7.258497659,6.546814607
YOL129W,10.56803665,10.6535735,10.71168433,10.50834952,10.93221636
YOL130W,9.194268732,9.292608019,9.32051777,9.24327172,9.356430135
YOL131W,4.620834002,4.150353825,4.158039726,4.254292974,4.30633943
YOL132W,5.691777183,5.398374762,5.427307229,5.403881065,5.50432051
YOL133W,8.717153178,8.596180249,8.522216508,8.414071014,9.070874137
YOL135C,8.290926387,8.284087791,8.305026535,8.480155831,8.343396788
YOL136C,6.519884714,7.878167522,8.115568841,8.006610565,8.66813295
YOL137W,7.736321037,7.670708534,7.771859237,7.565940195,7.598368095
YOL138C,9.243676196,9.205351403,9.329870833,9.415535475,9.152984241
YOL139C,11.60405085,12.16655205,12.09746736,12.06336468,12.29924771
YOL140W,10.07942139,9.175206433,9.210486699,9.057309835,9.594945195
YOL141W,4.903237534,5.190852073,5.156772649,5.022052156,5.084141251
YOL142W,9.530561383,9.85783607,9.80942444,9.641537532,10.04383478
YOL143C,11.0565902,11.17155744,11.03320567,11.01239127,11.30507732
YOL144W,7.777547635,8.073424714,7.984027958,8.063664609,8.109943438
YOL145C,8.029591473,8.174110435,8.075016299,8.180392568,8.149244334
YOL146W,8.337438857,8.250676152,8.08466774,8.085797117,8.402373511
YOL147C,12.37714225,12.21039002,11.78966916,11.62729104,11.454679
YOL148C,8.687732679,8.386683714,8.443178287,8.61001644,8.884371295
YOL149W,8.792880421,9.250475262,9.272324531,9.165844414,9.28688118
YOL151W,11.30291217,7.831614068,8.200084279,8.419388011,7.727342531
YOL152W,7.104603574,8.155430898,8.41674594,8.014307431,6.476259602
YOL154W,8.893101116,8.009382324,7.75248471,7.727336673,7.706040619
YOL155C,13.13449917,10.68553403,11.11375936,11.2691388,10.73307763
YOL155W-A,5.745315291,5.752133299,5.573030125,5.535791298,5.918143585
YOL156W,4.25463293,3.928657164,3.924500231,3.808812847,4.150930858
YOL158C,7.931994429,9.710268888,9.176883926,9.32866123,9.836714966
YOL159C,8.473652555,8.677852176,8.618483411,8.722377934,9.092201542
YOL159C-A,5.585134277,5.787208266,5.755437147,5.810308751,6.041656229
YOL162W,6.420933411,6.340616917,6.296352853,6.139112755,6.582402849
YOL163W,5.65616979,6.204226113,6.013816456,5.834808056,6.228844984
YOL164W,7.698480019,9.058751716,8.861809998,8.45849134,8.267691179
YOL164W-A,4.058102353,4.232780921,4.114774119,4.138181016,4.046470937
YOL166W-A,3.886827926,3.737373612,3.748270836,3.777340373,3.760912104
YOR001W,9.291683587,9.576145548,9.443082742,9.48201373,9.403441563
YOR002W,9.89366126,9.815374173,9.714169374,9.643742849,9.971663118
YOR003W,8.568125709,8.038696344,7.813346498,7.565655599,7.432505579
YOR004W,9.292354807,9.647039936,9.488553178,9.516854009,9.878461748
YOR005C,9.138542368,8.602065941,8.586300363,8.830026239,8.742764229
YOR006C,8.220446971,8.218723126,8.090856841,8.095565844,7.917441733
YOR007C,11.87882402,11.34127932,11.4380156,11.57642444,11.42772546
YOR008C,10.57486714,10.44463335,10.52612004,10.37013857,10.41096232
YOR008C-A,4.023136043,3.837756583,3.915372821,3.943672798,4.103956717
YOR009W,7.723031789,6.717425671,6.962289215,6.923517135,13.46601128
YOR010C,7.673909708,8.103020121,8.235120116,8.320579422,12.26583932
YOR011W,8.183544746,8.365004449,8.33892383,8.407447125,12.3292437
YOR011W-A,4.145207803,3.958114407,4.025374417,4.13799637,4.040561691
YOR012W,6.658293654,6.740809306,6.917767329,7.086685864,8.983218624
YOR014W,9.807794008,9.991384771,9.880903637,9.811141896,9.850318136
YOR016C,9.413128474,9.731256066,9.618987395,9.377227296,9.397308114
YOR017W,7.753983842,8.182440955,8.1358025,8.168448429,8.060819313
YOR018W,8.727088714,7.556882559,7.836625896,7.813010192,7.83916455
YOR019W,7.750611801,6.756355564,6.650646168,6.646195508,6.681712888
YOR020C,12.59485337,12.59854092,12.76597807,12.73006471,12.83111093
YOR020W-A,10.25875485,10.26148549,10.32040163,10.06090724,10.02811302
YOR021C,9.609045551,10.3050798,10.20710457,10.01707158,10.29452253
YOR022C,7.890655489,7.550657858,7.559976996,7.649875047,7.474033016
YOR023C,10.21944266,9.450898388,9.695695453,9.858200457,9.767720066
YOR025W,8.118648229,8.121195171,8.319507298,8.25410679,8.646352797
YOR026W,8.543873303,8.375651787,8.638139411,8.607467984,8.524770054
YOR027W,13.5011312,12.18823274,12.47559797,12.59252005,12.1423349
YOR028C,8.394542901,6.804863463,7.808365838,8.266286714,7.465697108
YOR030W,7.011691962,7.168475055,7.043109164,6.846187049,7.055856114
YOR031W,10.64208784,10.11072252,10.07247614,10.45070348,10.0974953
YOR032C,4.547167224,4.392860166,6.398216064,7.008291947,8.377900305
YOR032W-A,5.681051528,5.438701441,5.106512535,5.113470586,4.95433499
YOR033C,8.120425814,8.415089372,8.582840375,8.838170023,9.032117007
YOR034C,8.061615818,7.553106592,7.535238333,7.778349971,8.835360489
YOR034C-A,8.179497254,7.857007503,7.695602588,7.854880939,8.003023029
YOR035C,8.769227191,8.570349482,8.384997224,8.493577563,8.527454694
YOR036W,9.813746129,9.422242043,9.254662594,9.336943438,9.077230467
YOR037W,8.559988782,8.842480727,8.781062163,8.744711923,8.743889933
YOR038C,8.691891403,8.985914298,8.895807036,8.997871916,9.034568203
YOR039W,10.1177741,10.23428835,10.2438208,10.09810154,10.05898208
YOR040W,9.433266945,8.265561625,8.100579423,8.24727366,8.014486507
YOR042W,11.06079105,10.57212141,10.70469206,10.72127057,10.38436849
